uid,title,summary,type,color,start,end,location,link
schedule-request-2948663-occurrence-7183800,2948663 - Boys/Girls Middle School Cross Country @ OPEN (Boardman Spartan Invitational),2948663 - Boys/Girls Middle School Cross Country @ OPEN (Boardman Spartan Invitational),Athletics - Away,#de0720,2025-09-13 9:00 AM,2025-09-13 11:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2948663/occurrences/7183800
schedule-request-2948796-occurrence-7184013,2948796 - Boys/Girls Middle School Cross Country @ OPEN (Suburban Championship),2948796 - Boys/Girls Middle School Cross Country @ OPEN (Suburban Championship),Athletics - Away,#de0720,2025-09-16 5:50 PM,2025-09-16 7:50 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2948796/occurrences/7184013
schedule-request-2948797-occurrence-7184014,2948797 - Boys/Girls Middle School Cross Country @ OPEN (Mahoning County Meet),2948797 - Boys/Girls Middle School Cross Country @ OPEN (Mahoning County Meet),Athletics - Away,#de0720,2025-09-24 5:50 PM,2025-09-24 7:50 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2948797/occurrences/7184014
schedule-request-2949590-occurrence-7185482,2949590 - Boys/Girls Middle School Cross Country @ OPEN (Legends Invite),2949590 - Boys/Girls Middle School Cross Country @ OPEN (Legends Invite),Athletics - Away,#de0720,2025-10-04 9:30 AM,2025-10-04 11:30 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2949590/occurrences/7185482
schedule-request-2949591-occurrence-7185483,2949591 - Time: TBA - Boys/Girls Middle School Cross Country @ OPEN (NE8 Championship ),2949591 - Time: TBA - Boys/Girls Middle School Cross Country @ OPEN (NE8 Championship ),Athletics - Away,#de0720,2025-10-11 12:00 AM,2025-10-11 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2949591/occurrences/7185483
schedule-request-2963623-occurrence-7213540,2963623 - Boys Varsity Football @ Streetsboro High School (Scrimmage),2963623 - Boys Varsity Football @ Streetsboro High School (Scrimmage),Athletics - Away,#de0720,2025-08-08 10:00 AM,2025-08-08 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2963623/occurrences/7213540
schedule-request-2965300-occurrence-7219338,2965300 - Girls Varsity Tennis @ Liberty High School,2965300 - Girls Varsity Tennis @ Liberty High School,Athletics - Away,#de0720,2025-08-14 4:00 PM,2025-08-14 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965300/occurrences/7219338
schedule-request-2965301-occurrence-7219339,2965301 - Girls Varsity Tennis @ Girard Jr/Sr HS,2965301 - Girls Varsity Tennis @ Girard Jr/Sr HS,Athletics - Away,#de0720,2025-08-15 4:00 PM,2025-08-15 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965301/occurrences/7219339
schedule-request-2965302-occurrence-7219340,2965302 - POSTPONED: Girls Varsity Tennis @ Lakeview High School,2965302 - POSTPONED: Girls Varsity Tennis @ Lakeview High School,Athletics - Away,#de0720,2025-08-18 4:00 PM,2025-08-18 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965302/occurrences/7219340
schedule-request-2965303-occurrence-7219341,2965303 - Girls Varsity Tennis @ Canfield High School,2965303 - Girls Varsity Tennis @ Canfield High School,Athletics - Away,#de0720,2025-08-21 4:00 PM,2025-08-21 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965303/occurrences/7219341
schedule-request-2965307-occurrence-7219345,2965307 - Girls Varsity Tennis @ Niles McKinley High School,2965307 - Girls Varsity Tennis @ Niles McKinley High School,Athletics - Away,#de0720,2025-09-08 4:30 PM,2025-09-08 6:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965307/occurrences/7219345
schedule-request-2965310-occurrence-7219348,2965310 - Girls Varsity Tennis @ Boardman High School,2965310 - Girls Varsity Tennis @ Boardman High School,Athletics - Away,#de0720,2025-09-16 4:00 PM,2025-09-16 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965310/occurrences/7219348
schedule-request-2965311-occurrence-7219349,2965311 - Time: TBA - POSTPONED: Girls Varsity Tennis @ Struthers High School,2965311 - Time: TBA - POSTPONED: Girls Varsity Tennis @ Struthers High School,Athletics - Away,#de0720,2025-09-24 12:00 AM,2025-09-24 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2965311/occurrences/7219349
schedule-request-2978009-occurrence-7254690,2978009 - Boys Junior Varsity Soccer @ Crestview HS - Columbiana,2978009 - Boys Junior Varsity Soccer @ Crestview HS - Columbiana,Athletics - Away,#de0720,2025-09-23 5:00 PM,2025-09-23 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2978009/occurrences/7254690
schedule-request-2984271-occurrence-7278486,2984271 - Boys Freshman Football @ Beaver Local HS,2984271 - Boys Freshman Football @ Beaver Local HS,Athletics - Away,#de0720,2025-09-04 5:00 PM,2025-09-04 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2984271/occurrences/7278486
schedule-request-2985034-occurrence-7284709,2985034 - Boys Freshman Football @ Struthers High School,2985034 - Boys Freshman Football @ Struthers High School,Athletics - Away,#de0720,2025-10-08 5:00 PM,2025-10-08 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2985034/occurrences/7284709
schedule-request-2987601-occurrence-7293048,2987601 - Girls Varsity Volleyball @ East Palestine HS,2987601 - Girls Varsity Volleyball @ East Palestine HS,Athletics - Away,#de0720,2025-08-12 5:00 PM,2025-08-12 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987601/occurrences/7293048
schedule-request-2988360-occurrence-7296405,2988360 - Boys Freshman Football @ Conneaut High School,2988360 - Boys Freshman Football @ Conneaut High School,Athletics - Away,#de0720,2025-09-25 5:30 PM,2025-09-25 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2988360/occurrences/7296405
schedule-request-2990029-occurrence-7306209,2990029 - Girls Varsity Tennis @ Lakeview High School,2990029 - Girls Varsity Tennis @ Lakeview High School,Athletics - Away,#de0720,2025-08-26 4:00 PM,2025-08-26 6:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2990029/occurrences/7306209
schedule-request-2996320-occurrence-7345415,2996320 - Boys Varsity Golf @ Shenango High School,2996320 - Boys Varsity Golf @ Shenango High School,Athletics - Away,#de0720,2025-09-03 3:30 PM,2025-09-03 5:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2996320/occurrences/7345415
schedule-request-2996321-occurrence-7345416,2996321 - Boys Varsity Golf @ Warren John F. Kennedy Catholic School,2996321 - Boys Varsity Golf @ Warren John F. Kennedy Catholic School,Athletics - Away,#de0720,2025-09-17 4:30 PM,2025-09-17 6:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2996321/occurrences/7345416
schedule-request-3005164-occurrence-7375626,3005164 - Boys Junior Varsity Baseball @ Boardman High School,3005164 - Boys Junior Varsity Baseball @ Boardman High School,Athletics - Away,#de0720,2026-03-30 5:00 PM,2026-03-30 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3005164/occurrences/7375626
schedule-request-3005165-occurrence-7375627,3005165 - POSTPONED: Boys Varsity Baseball @ Springfield Local High School,3005165 - POSTPONED: Boys Varsity Baseball @ Springfield Local High School,Athletics - Away,#de0720,2026-04-16 5:00 PM,2026-04-16 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3005165/occurrences/7375627
schedule-request-3005169-occurrence-7375631,3005169 - Boys Junior Varsity Baseball @ Canfield High School,3005169 - Boys Junior Varsity Baseball @ Canfield High School,Athletics - Away,#de0720,2026-05-14 5:00 PM,2026-05-14 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3005169/occurrences/7375631
schedule-request-3011164-occurrence-7384909,3011164 - Time: TBA - Boys Varsity Golf @ OPEN (Sectionals),3011164 - Time: TBA - Boys Varsity Golf @ OPEN (Sectionals),Athletics - Away,#de0720,2025-09-22 12:00 AM,2025-09-22 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3011164/occurrences/7384909
schedule-request-3011199-occurrence-7385398,3011199 - Boys Varsity Golf @ OPEN (Districts),3011199 - Boys Varsity Golf @ OPEN (Districts),Athletics - Away,#de0720,2025-09-30 8:00 AM,2025-09-30 10:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3011199/occurrences/7385398
schedule-request-3073025-occurrence-7476959,3073025 - Boys Junior Varsity Baseball @ South Range High School,3073025 - Boys Junior Varsity Baseball @ South Range High School,Athletics - Away,#de0720,2026-04-13 5:00 PM,2026-04-13 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073025/occurrences/7476959
schedule-request-3073026-occurrence-7476960,3073026 - POSTPONED: Boys Varsity Baseball @ South Range High School,3073026 - POSTPONED: Boys Varsity Baseball @ South Range High School,Athletics - Away,#de0720,2026-04-14 5:00 PM,2026-04-14 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073026/occurrences/7476960
schedule-request-3073029-occurrence-7476963,3073029 - POSTPONED: Boys Junior Varsity Baseball @ Girard Jr/Sr HS,3073029 - POSTPONED: Boys Junior Varsity Baseball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-04-20 5:00 PM,2026-04-20 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073029/occurrences/7476963
schedule-request-3073031-occurrence-7476965,3073031 - Boys Varsity Baseball @ Girard Jr/Sr HS,3073031 - Boys Varsity Baseball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-04-21 5:00 PM,2026-04-21 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073031/occurrences/7476965
schedule-request-3073034-occurrence-7476968,3073034 - Boys Junior Varsity Baseball @ Lakeview High School,3073034 - Boys Junior Varsity Baseball @ Lakeview High School,Athletics - Away,#de0720,2026-04-27 5:00 PM,2026-04-27 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073034/occurrences/7476968
schedule-request-3073036-occurrence-7476970,3073036 - Boys Varsity Baseball @ Lakeview High School,3073036 - Boys Varsity Baseball @ Lakeview High School,Athletics - Away,#de0720,2026-04-28 5:00 PM,2026-04-28 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073036/occurrences/7476970
schedule-request-3073037-occurrence-7476971,3073037 - Boys Varsity Baseball @ Struthers High School,3073037 - Boys Varsity Baseball @ Struthers High School,Athletics - Away,#de0720,2026-05-04 5:00 PM,2026-05-04 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073037/occurrences/7476971
schedule-request-3073041-occurrence-7476975,3073041 - Boys Varsity Baseball @ Hubbard High School,3073041 - Boys Varsity Baseball @ Hubbard High School,Athletics - Away,#de0720,2026-05-11 5:00 PM,2026-05-11 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073041/occurrences/7476975
schedule-request-3073599-occurrence-7477738,3073599 - POSTPONED: Boys Varsity Baseball @ Niles McKinley High School,3073599 - POSTPONED: Boys Varsity Baseball @ Niles McKinley High School,Athletics - Away,#de0720,2026-04-06 5:00 PM,2026-04-06 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073599/occurrences/7477738
schedule-request-3073612-occurrence-7477751,3073612 - Boys Junior Varsity Baseball @ Hubbard High School,3073612 - Boys Junior Varsity Baseball @ Hubbard High School,Athletics - Away,#de0720,2026-05-12 5:00 PM,2026-05-12 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073612/occurrences/7477751
schedule-request-3073613-occurrence-7477752,3073613 - Girls Junior Varsity Volleyball @ Lakeview High School,3073613 - Girls Junior Varsity Volleyball @ Lakeview High School,Athletics - Away,#de0720,2026-08-25 5:30 PM,2026-08-25 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073613/occurrences/7477752
schedule-request-3073614-occurrence-7477753,3073614 - Girls Varsity Volleyball @ Lakeview High School,3073614 - Girls Varsity Volleyball @ Lakeview High School,Athletics - Away,#de0720,2026-08-25 7:00 PM,2026-08-25 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073614/occurrences/7477753
schedule-request-3073620-occurrence-7477758,3073620 - Girls Junior Varsity Volleyball @ Hubbard High School,3073620 - Girls Junior Varsity Volleyball @ Hubbard High School,Athletics - Away,#de0720,2026-09-03 5:30 PM,2026-09-03 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073620/occurrences/7477758
schedule-request-3073621-occurrence-7477760,3073621 - Girls Varsity Volleyball @ Hubbard High School,3073621 - Girls Varsity Volleyball @ Hubbard High School,Athletics - Away,#de0720,2026-09-03 6:30 PM,2026-09-03 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073621/occurrences/7477760
schedule-request-3073624-occurrence-7477763,3073624 - Girls Junior Varsity Volleyball @ Niles McKinley High School,3073624 - Girls Junior Varsity Volleyball @ Niles McKinley High School,Athletics - Away,#de0720,2026-09-15 5:30 PM,2026-09-15 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073624/occurrences/7477763
schedule-request-3073625-occurrence-7477764,3073625 - Girls Varsity Volleyball @ Niles McKinley High School,3073625 - Girls Varsity Volleyball @ Niles McKinley High School,Athletics - Away,#de0720,2026-09-15 7:00 PM,2026-09-15 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073625/occurrences/7477764
schedule-request-3073628-occurrence-7477767,3073628 - Girls Junior Varsity Volleyball @ South Range High School,3073628 - Girls Junior Varsity Volleyball @ South Range High School,Athletics - Away,#de0720,2026-09-22 5:30 PM,2026-09-22 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073628/occurrences/7477767
schedule-request-3073629-occurrence-7477768,3073629 - Girls Varsity Volleyball @ South Range High School,3073629 - Girls Varsity Volleyball @ South Range High School,Athletics - Away,#de0720,2026-09-22 7:00 PM,2026-09-22 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073629/occurrences/7477768
schedule-request-3073630-occurrence-7477769,3073630 - Girls Junior Varsity Volleyball @ Girard Jr/Sr HS,3073630 - Girls Junior Varsity Volleyball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-09-24 5:30 PM,2026-09-24 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073630/occurrences/7477769
schedule-request-3073631-occurrence-7477770,3073631 - Girls Varsity Volleyball @ Girard Jr/Sr HS,3073631 - Girls Varsity Volleyball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-09-24 7:00 PM,2026-09-24 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073631/occurrences/7477770
schedule-request-3073634-occurrence-7477773,3073634 - Girls Junior Varsity Volleyball @ Struthers High School,3073634 - Girls Junior Varsity Volleyball @ Struthers High School,Athletics - Away,#de0720,2026-10-06 5:30 PM,2026-10-06 7:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073634/occurrences/7477773
schedule-request-3073635-occurrence-7477774,3073635 - Girls Varsity Volleyball @ Struthers High School,3073635 - Girls Varsity Volleyball @ Struthers High School,Athletics - Away,#de0720,2026-10-06 7:00 PM,2026-10-06 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3073635/occurrences/7477774
schedule-request-3143897-occurrence-7558638,3143897 - Boys Junior Varsity Baseball @ Girard Jr/Sr HS,3143897 - Boys Junior Varsity Baseball @ Girard Jr/Sr HS,Athletics - Away,#de0720,2026-04-30 5:00 PM,2026-04-30 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3143897/occurrences/7558638
schedule-request-3144623-occurrence-7560436,3144623 - Girls 7th Volleyball @ Lakeview Middle School-Cortland,3144623 - Girls 7th Volleyball @ Lakeview Middle School-Cortland,Athletics - Away,#de0720,2026-08-24 5:00 PM,2026-08-24 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144623/occurrences/7560436
schedule-request-3144624-occurrence-7560437,3144624 - Girls 8th Volleyball @ Lakeview Middle School-Cortland,3144624 - Girls 8th Volleyball @ Lakeview Middle School-Cortland,Athletics - Away,#de0720,2026-08-24 6:00 PM,2026-08-24 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144624/occurrences/7560437
schedule-request-3144629-occurrence-7560442,3144629 - Girls 7th Volleyball @ Hubbard MS,3144629 - Girls 7th Volleyball @ Hubbard MS,Athletics - Away,#de0720,2026-09-02 5:00 PM,2026-09-02 7:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/3144629/occurrences/7560442
